Order Date,Category,Sales
6/12/2017,Office Supplies,189.7
6/12/2017,Office Supplies,59.808
25/03/2018,Furniture,90.99
25/03/2018,Furniture,1526.56
25/03/2018,Furniture,368.97
19/11/2018,Office Supplies,305.01
19/11/2018,Furniture,18.7
4/11/2017,Furniture,38.29
14/12/2018,Furniture,26.25
14/12/2018,Office Supplies,64.96
14/12/2018,Office Supplies,43.7
12/11/2018,Technology,41.6
12/11/2018,Office Supplies,23.12
12/11/2018,Furniture,113.888
12/11/2018,Furniture,113.568
12/11/2018,Technology,7.92
12/11/2018,Technology,671.984
18/08/2017,Technology,39.99
27/06/2018,Furniture,191.646
4/5/2018,Office Supplies,2.313
24/12/2016,Office Supplies,19.936
24/12/2016,Office Supplies,45.92
26/04/2018,Office Supplies,20.34
26/04/2018,Office Supplies,39.28
16/12/2018,Furniture,81.568
16/12/2018,Furniture,97.184
16/12/2018,Office Supplies,24.32
16/12/2018,Furniture,18.96
27/12/2015,Furniture,32.952
27/12/2015,Office Supplies,30.016
6/11/2018,Office Supplies,499.584
6/11/2018,Office Supplies,31.104
6/11/2018,Office Supplies,13.272
6/11/2018,Furniture,28.272
6/11/2018,Office Supplies,259.136
16/12/2018,Office Supplies,10.8
7/5/2016,Furniture,244.006
7/5/2016,Office Supplies,15.936
4/12/2018,Furniture,188.552
3/10/2018,Office Supplies,22.58
13/01/2015,Furniture,545.94
12/6/2016,Office Supplies,20.736
12/6/2016,Furniture,43.296
12/7/2015,Furniture,123.136
12/7/2015,Office Supplies,11.264
6/12/2015,Office Supplies,53.424
6/12/2015,Furniture,275.49
25/05/2017,Furniture,24.96
25/05/2017,Office Supplies,19.36
25/05/2017,Office Supplies,1267.65
21/02/2017,Technology,12.99
21/02/2017,Office Supplies,18.56
21/02/2017,Office Supplies,449.15
21/02/2017,Office Supplies,31.248
2/10/2017,Office Supplies,61.44
11/3/2018,Office Supplies,895.92
9/9/2017,Office Supplies,55.36
14/07/2015,Office Supplies,55.92
21/06/2015,Office Supplies,24.896
21/06/2015,Furniture,3.984
21/06/2015,Technology,95.968
21/06/2015,Technology,206.991
21/06/2015,Office Supplies,44.416
21/06/2015,Office Supplies,9.006
5/7/2016,Office Supplies,19
16/12/2018,Office Supplies,33.376
8/9/2017,Office Supplies,207.48
17/05/2015,Office Supplies,91.68
13/10/2018,Office Supplies,904.9
24/10/2015,Office Supplies,34.272
5/12/2017,Furniture,191.82
25/07/2017,Office Supplies,243.88
17/04/2018,Office Supplies,12.03
17/04/2018,Technology,2549.985
17/04/2018,Office Supplies,21.594
17/04/2018,Office Supplies,8.964
17/04/2018,Office Supplies,20.736
17/09/2016,Furniture,344.22
23/08/2017,Office Supplies,727.296
23/08/2017,Furniture,22.608
23/08/2017,Technology,666.4
8/11/2016,Office Supplies,5.04
8/11/2016,Office Supplies,92.94
8/11/2016,Furniture,66.69
8/11/2016,Office Supplies,91.68
17/11/2018,Furniture,327.7328
8/11/2016,Office Supplies,52.272
8/11/2016,Office Supplies,17.94
22/04/2018,Furniture,254.352
24/08/2015,Office Supplies,8.288
17/12/2018,Furniture,504.9
24/03/2017,Technology,403.168
21/09/2016,Furniture,194.32
21/09/2016,Office Supplies,25.99
21/11/2017,Furniture,195.136
16/09/2018,Office Supplies,20.736
11/6/2016,Technology,53.7
11/6/2016,Office Supplies,36.26
11/6/2016,Office Supplies,56.3
11/6/2016,Office Supplies,32.4
11/6/2016,Furniture,29.16
3/10/2018,Furniture,171.288
5/5/2017,Furniture,16.72
11/9/2018,Office Supplies,12.96
11/9/2018,Office Supplies,22.18
11/9/2018,Furniture,2054.272
30/04/2016,Technology,1022.97
6/11/2018,Office Supplies,13.9
6/11/2018,Office Supplies,26.38
30/09/2015,Office Supplies,43.176
2/4/2018,Furniture,411.8
2/4/2018,Technology,360
6/10/2018,Furniture,41.96
6/10/2018,Office Supplies,227.84
6/10/2018,Office Supplies,37.94
9/4/2017,Technology,517.9
9/4/2017,Office Supplies,5.28
28/08/2016,Technology,2799.96
19/10/2018,Office Supplies,8.96
19/10/2018,Office Supplies,31.5
19/10/2018,Furniture,30.56
19/10/2018,Furniture,24.368
7/11/2017,Technology,119.976
3/3/2018,Office Supplies,26.88
27/11/2016,Technology,83.97
27/11/2016,Technology,104.97
13/03/2018,Office Supplies,90.8
13/03/2018,Technology,140.736
13/03/2018,Technology,214.95
13/03/2018,Office Supplies,45.36
13/03/2018,Office Supplies,288.24
30/11/2018,Office Supplies,663.936
17/11/2015,Office Supplies,2934.33
17/11/2015,Furniture,124.41
17/11/2015,Office Supplies,57.75
3/1/2017,Office Supplies,114.46
3/10/2016,Furniture,120.666
20/07/2015,Office Supplies,342.864
20/07/2015,Furniture,16.74
20/07/2015,Furniture,981.372
21/05/2015,Office Supplies,31.84
4/9/2018,Office Supplies,12.96
4/9/2018,Technology,43.176
27/05/2018,Office Supplies,58.34
27/05/2018,Technology,539.97
28/01/2015,Office Supplies,3.928
9/2/2018,Office Supplies,252.784
9/2/2018,Technology,127.984
9/2/2018,Furniture,3.984
9/2/2018,Office Supplies,12.992
31/03/2018,Furniture,61
31/03/2018,Technology,671.93
3/3/2017,Office Supplies,447.86
3/3/2017,Technology,479.95
3/3/2017,Office Supplies,166.44
23/08/2016,Office Supplies,31.68
23/08/2016,Office Supplies,10.368
23/08/2016,Office Supplies,12.032
23/08/2016,Office Supplies,5.768
27/04/2018,Office Supplies,33.12
27/04/2018,Furniture,220.2656
14/04/2018,Office Supplies,10.776
14/04/2018,Furniture,242.352
22/12/2018,Office Supplies,695.16
22/12/2018,Furniture,220.98
8/12/2017,Office Supplies,12.957
23/03/2018,Office Supplies,25.68
25/07/2017,Office Supplies,15.712
10/7/2018,Office Supplies,298.464
17/07/2017,Office Supplies,21.93
17/07/2017,Office Supplies,242.94
17/07/2017,Office Supplies,7.64
17/07/2017,Office Supplies,51.84
17/07/2017,Office Supplies,265.17
23/08/2017,Technology,837.6
23/08/2017,Office Supplies,135.9
23/08/2017,Office Supplies,34.68
23/08/2017,Furniture,532.704
23/08/2017,Office Supplies,43.1
23/08/2017,Office Supplies,15.88
11/6/2016,Furniture,1123.92
11/6/2016,Technology,249.584
11/6/2016,Furniture,48.672
11/6/2016,Office Supplies,60.768
11/6/2016,Office Supplies,78.6
11/6/2016,Office Supplies,3.768
11/6/2016,Office Supplies,1036.624
11/6/2016,Office Supplies,563.808
8/9/2018,Technology,258.528
2/10/2018,Office Supplies,49.12
16/12/2015,Furniture,44.46
16/12/2015,Furniture,241.568
16/12/2015,Technology,395
16/12/2015,Technology,627.168
24/08/2015,Furniture,13.28
24/08/2015,Office Supplies,12.672
12/11/2018,Office Supplies,30.56
12/11/2018,Office Supplies,77.952
12/11/2018,Technology,67.992
12/11/2018,Office Supplies,12.224
12/11/2018,Technology,44.784
12/11/2018,Furniture,22.848
25/04/2016,Office Supplies,206.43
12/12/2015,Office Supplies,210.392
25/09/2018,Technology,119.96
25/09/2018,Office Supplies,10.608
5/9/2017,Furniture,347.802
11/2/2018,Furniture,963.136
11/2/2018,Technology,88.776
30/06/2015,Office Supplies,32.4
7/6/2017,Office Supplies,32.4
20/12/2015,Office Supplies,31.05
15/12/2016,Technology,2025.36
15/12/2016,Technology,1799.994
15/12/2016,Technology,101.988
15/12/2016,Furniture,262.864
20/07/2018,Office Supplies,735.98
3/8/2015,Office Supplies,93.024
24/08/2016,Furniture,284.364
24/08/2016,Technology,26
26/03/2017,Office Supplies,67.64
26/03/2017,Technology,119.976
12/9/2015,Office Supplies,5.18
21/09/2015,Office Supplies,15.56
21/09/2015,Office Supplies,78.35
21/09/2015,Office Supplies,59.52
21/09/2015,Office Supplies,38.52
21/09/2015,Technology,239.984
21/09/2015,Office Supplies,19.35
29/10/2017,Furniture,67
28/05/2017,Furniture,390.272
28/05/2017,Office Supplies,62.192
21/12/2018,Office Supplies,23.88
21/03/2017,Office Supplies,3.168
21/03/2017,Furniture,528.43
21/03/2017,Office Supplies,13.392
11/11/2018,Office Supplies,181.86
23/09/2018,Furniture,180.588
23/09/2018,Technology,47.984
10/9/2018,Office Supplies,18.76
5/12/2018,Furniture,20.94
5/12/2018,Furniture,58.68
5/12/2018,Office Supplies,254.9
9/11/2018,Office Supplies,9.64
9/11/2018,Technology,826.62
9/11/2018,Office Supplies,1633.14
9/11/2018,Office Supplies,544.38
7/11/2015,Office Supplies,26.046
7/11/2015,Office Supplies,74.352
12/3/2018,Technology,69.93
20/10/2018,Office Supplies,3.75
20/10/2018,Office Supplies,20.928
27/12/2016,Office Supplies,12.672
2/10/2018,Technology,65.99
4/6/2018,Office Supplies,6.37
1/9/2015,Office Supplies,3.648
1/9/2015,Office Supplies,31.104
8/8/2017,Office Supplies,23.34
22/07/2018,Technology,29.97
10/7/2016,Office Supplies,3.366
1/12/2015,Technology,95.968
18/12/2018,Office Supplies,18.704
18/05/2015,Furniture,149.232
18/05/2015,Office Supplies,15.936
10/11/2015,Technology,601.536
10/11/2015,Technology,10.99
10/11/2015,Furniture,39.88
10/11/2015,Office Supplies,62.24
10/11/2015,Furniture,53.2
10/11/2015,Office Supplies,39.84
9/1/2017,Technology,349.95
9/1/2017,Technology,377.928
22/09/2018,Office Supplies,13.392
22/09/2018,Office Supplies,11.228
23/12/2015,Office Supplies,207.24
26/05/2017,Office Supplies,1.504
26/05/2017,Office Supplies,34.848
8/7/2018,Office Supplies,75.18
13/05/2015,Technology,149.97
10/11/2018,Office Supplies,931.176
10/11/2018,Technology,430.88
2/10/2016,Office Supplies,94.85
2/10/2016,Office Supplies,51.12
2/10/2016,Technology,90
2/10/2015,Office Supplies,9.408
2/10/2015,Office Supplies,4.672
2/10/2015,Technology,318.4
2/10/2015,Office Supplies,12.768
2/10/2015,Office Supplies,15.36
2/10/2015,Technology,230.376
2/10/2015,Technology,7.16
11/8/2015,Office Supplies,375.34
1/9/2018,Furniture,114.9
16/04/2018,Office Supplies,26.046
16/04/2018,Office Supplies,2.896
16/04/2018,Office Supplies,32.544
24/04/2017,Office Supplies,3.984
15/01/2017,Furniture,181.797
2/5/2017,Office Supplies,44.94
2/5/2017,Office Supplies,45.576
20/11/2017,Furniture,318.43
20/11/2017,Technology,122.92
20/11/2017,Furniture,7.068
1/2/2017,Office Supplies,56.45
31/03/2018,Office Supplies,13.468
1/12/2018,Technology,219.8
1/12/2018,Furniture,317.058
10/12/2018,Technology,49.08
10/12/2018,Office Supplies,324.9
10/12/2018,Office Supplies,18.24
17/09/2017,Furniture,113.888
17/09/2017,Technology,105.584
23/12/2017,Office Supplies,24.85
17/04/2018,Furniture,60.312
27/10/2018,Office Supplies,7.056
27/10/2018,Technology,27.184
8/7/2017,Technology,107.984
8/7/2017,Office Supplies,19.296
9/8/2016,Office Supplies,4.608
9/12/2017,Furniture,79.974
9/12/2017,Office Supplies,2.946
13/11/2017,Office Supplies,3.136
14/11/2015,Office Supplies,20.736
17/11/2015,Technology,99.98
17/11/2015,Office Supplies,733.95
17/11/2015,Office Supplies,241.44
4/3/2017,Office Supplies,10.08
11/10/2015,Office Supplies,281.904
11/10/2015,Office Supplies,201.432
22/05/2015,Technology,135.98
22/05/2015,Technology,44.95
15/07/2015,Technology,2.97
15/07/2015,Office Supplies,6.54
27/12/2016,Technology,7.92
9/2/2016,Furniture,203.92
8/5/2018,Technology,3359.952
2/11/2018,Office Supplies,18.24
2/11/2018,Office Supplies,27.78
5/4/2015,Office Supplies,22.96
5/4/2015,Technology,28.99
5/4/2015,Office Supplies,12.96
5/4/2015,Office Supplies,22.96
5/4/2015,Office Supplies,4164.05
17/09/2015,Technology,47.984
17/09/2015,Office Supplies,4.624
30/09/2015,Furniture,15.24
12/9/2015,Office Supplies,63.924
20/02/2018,Office Supplies,6.56
20/02/2018,Office Supplies,13.11
13/12/2016,Technology,494.376
13/12/2016,Office Supplies,29.2
13/12/2016,Technology,248.85
13/12/2016,Technology,36.24
30/10/2017,Office Supplies,11.68
26/12/2015,Office Supplies,11.91
26/12/2015,Furniture,3.48
15/08/2015,Office Supplies,30.96
1/10/2018,Technology,1704.89
23/05/2016,Office Supplies,19.194
23/05/2016,Office Supplies,121.792
16/11/2018,Technology,1919.976
18/11/2015,Office Supplies,50.997
18/11/2015,Office Supplies,76.792
18/11/2015,Technology,539.964
18/11/2015,Furniture,60.312
18/11/2015,Office Supplies,1.944
30/12/2015,Office Supplies,12.984
30/12/2015,Technology,217.584
30/12/2015,Technology,328.776
30/12/2015,Office Supplies,2.286
30/12/2015,Technology,47.984
5/11/2016,Office Supplies,25.344
17/09/2017,Office Supplies,232.4
20/03/2017,Furniture,86.45
27/09/2015,Furniture,603.92
27/09/2015,Office Supplies,81.98
24/12/2018,Furniture,271.764
24/12/2018,Office Supplies,14.376
10/11/2018,Furniture,341.96
11/9/2016,Office Supplies,181.35
11/9/2016,Office Supplies,8.64
20/12/2015,Office Supplies,43.512
20/12/2015,Furniture,662.88
20/12/2015,Office Supplies,25.92
23/07/2016,Office Supplies,68.94
23/07/2016,Furniture,128.82
11/11/2015,Office Supplies,896.99
11/11/2015,Office Supplies,1.234
11/11/2015,Office Supplies,67.56
11/11/2015,Office Supplies,21.72
11/11/2015,Office Supplies,262.336
11/11/2015,Technology,148.48
11/11/2015,Technology,241.176
14/12/2018,Technology,227.976
14/12/2018,Technology,52.68
14/12/2018,Furniture,2.032
21/08/2018,Office Supplies,17.12
21/08/2018,Technology,431.968
21/08/2018,Furniture,129.92
21/08/2018,Furniture,568.728
21/08/2018,Office Supplies,117.144
21/08/2018,Office Supplies,203.52
21/08/2018,Office Supplies,51.75
27/08/2017,Office Supplies,122.97
27/08/2017,Furniture,244.615
27/08/2017,Technology,59.97
27/08/2017,Office Supplies,81.54
27/08/2017,Office Supplies,11.68
27/08/2017,Office Supplies,29
13/08/2016,Office Supplies,50.8
5/11/2018,Office Supplies,16.03
17/08/2017,Office Supplies,15.712
26/12/2017,Technology,89.97
23/09/2015,Furniture,435.999
23/09/2015,Technology,83.984
19/07/2015,Technology,359.98
19/07/2015,Furniture,70.56
19/07/2015,Office Supplies,20.88
19/07/2015,Office Supplies,3.81
7/9/2018,Office Supplies,73.008
6/5/2017,Office Supplies,3.208
6/5/2017,Technology,26.176
4/6/2016,Office Supplies,30.44
4/6/2016,Furniture,35.28
13/12/2016,Office Supplies,19.44
13/12/2016,Office Supplies,37.88
16/07/2017,Furniture,9.552
31/01/2015,Furniture,290.666
9/7/2015,Office Supplies,10.368
9/7/2015,Office Supplies,14.352
21/11/2016,Furniture,141.96
21/11/2016,Office Supplies,66.048
25/03/2017,Technology,1287.45
23/09/2018,Office Supplies,25.824
23/09/2018,Office Supplies,160.96
4/12/2016,Furniture,28.44
4/12/2016,Furniture,364.41
4/12/2016,Technology,39.96
4/12/2016,Furniture,361.764
1/11/2017,Office Supplies,111.672
17/03/2018,Office Supplies,13.776
17/03/2018,Office Supplies,10.272
23/11/2018,Furniture,24.048
27/08/2018,Office Supplies,2.896
4/12/2016,Office Supplies,17.94
4/12/2016,Furniture,384.174
4/12/2016,Technology,1799.75
7/10/2018,Office Supplies,580.672
7/10/2018,Office Supplies,18.936
7/10/2018,Technology,222.384
7/10/2018,Office Supplies,50.454
7/10/2018,Furniture,154.764
25/03/2018,Office Supplies,6.848
9/8/2015,Technology,1091.168
9/8/2015,Technology,219.168
22/11/2015,Office Supplies,6.928
10/6/2018,Office Supplies,40.032
1/7/2018,Office Supplies,443.92
1/7/2018,Office Supplies,169.99
1/7/2018,Office Supplies,25.92
21/11/2015,Technology,36.99
21/11/2015,Office Supplies,629.1
21/11/2015,Office Supplies,193.95
21/11/2015,Office Supplies,5.46
4/5/2016,Furniture,22.288
29/05/2018,Furniture,65.424
17/10/2016,Office Supplies,77.88
23/04/2015,Furniture,281.372
23/04/2015,Furniture,281.372
23/04/2015,Office Supplies,7.488
23/04/2015,Furniture,22.336
30/04/2018,Office Supplies,10.368
20/09/2017,Office Supplies,65.79
20/09/2017,Office Supplies,271.984
20/09/2017,Office Supplies,11.76
20/09/2017,Office Supplies,77.52
20/09/2017,Office Supplies,48.64
2/9/2017,Office Supplies,1.81
2/9/2017,Office Supplies,8.26
27/04/2016,Office Supplies,43.56
27/04/2016,Office Supplies,5.84
6/9/2016,Furniture,271.764
28/05/2017,Office Supplies,262.24
28/05/2017,Office Supplies,182.72
28/05/2017,Technology,131.6
28/05/2017,Office Supplies,22.72
28/05/2017,Technology,558.4
24/09/2016,Office Supplies,15.24
24/09/2016,Furniture,1408.1
3/7/2018,Office Supplies,32.896
3/7/2018,Furniture,215.148
3/7/2018,Office Supplies,30.96
8/12/2018,Office Supplies,29.79
8/12/2018,Furniture,128.9
8/12/2018,Office Supplies,60.12
5/12/2018,Office Supplies,24.816
5/12/2018,Office Supplies,14.976
27/09/2016,Office Supplies,15.08
27/09/2016,Furniture,24.288
30/10/2018,Furniture,16.192
30/10/2018,Furniture,251.006
30/10/2018,Office Supplies,54.192
29/11/2016,Office Supplies,4.304
11/3/2015,Office Supplies,108.92
19/11/2018,Office Supplies,16.74
19/11/2018,Office Supplies,2504.74
29/07/2017,Office Supplies,84.784
12/6/2016,Office Supplies,29.9
6/8/2017,Office Supplies,70.88
11/6/2018,Office Supplies,3.76
7/10/2017,Office Supplies,27.264
8/9/2015,Office Supplies,56.65
8/9/2015,Office Supplies,14.97
8/9/2015,Office Supplies,4.02
16/03/2015,Technology,471.92
1/3/2016,Office Supplies,58.72
9/7/2016,Office Supplies,5.16
20/02/2017,Office Supplies,16.496
16/09/2018,Technology,71.976
16/09/2018,Furniture,22.512
16/09/2018,Office Supplies,3.444
16/09/2018,Office Supplies,538.194
16/09/2018,Technology,47.984
5/11/2018,Technology,492.768
20/02/2016,Office Supplies,286.79
25/11/2017,Office Supplies,5.08
3/12/2018,Technology,47.992
10/9/2016,Office Supplies,61.96
10/9/2016,Furniture,361.96
10/9/2016,Office Supplies,278.82
14/12/2017,Furniture,133.38
6/4/2016,Office Supplies,47.952
1/12/2017,Furniture,16.74
12/11/2018,Office Supplies,10.848
12/11/2018,Technology,18.544
3/3/2018,Furniture,180.98
3/3/2018,Technology,99.98
27/11/2017,Technology,34.95
27/11/2017,Office Supplies,152
31/08/2015,Technology,92.52
8/12/2017,Office Supplies,8.56
8/12/2017,Office Supplies,45.36
8/12/2017,Furniture,1421.664
7/4/2015,Furniture,8.96
27/08/2015,Technology,579.95
27/08/2015,Furniture,29.12
27/08/2015,Furniture,1202.94
21/10/2017,Office Supplies,7.92
30/11/2017,Technology,36.192
5/9/2018,Office Supplies,147.184
2/7/2016,Furniture,408.422
2/7/2016,Furniture,382.116
2/7/2016,Office Supplies,68.6
2/7/2016,Office Supplies,435.504
2/7/2016,Office Supplies,11.168
24/09/2018,Technology,72
24/09/2018,Technology,655.9
24/09/2018,Furniture,603.92
8/8/2017,Furniture,513.024
8/8/2017,Office Supplies,487.92
8/8/2017,Office Supplies,15.24
29/09/2017,Technology,209.97
29/09/2017,Office Supplies,62.94
29/09/2017,Office Supplies,25.92
10/4/2018,Office Supplies,10.368
10/4/2018,Technology,95.736
18/12/2017,Office Supplies,900.08
20/06/2015,Technology,201.584
20/06/2015,Office Supplies,3.392
20/06/2015,Furniture,193.0656
20/06/2015,Office Supplies,15.552
20/06/2015,Office Supplies,11.648
20/06/2015,Technology,418.8
20/06/2015,Office Supplies,509.488
4/9/2018,Furniture,825.174
4/9/2018,Office Supplies,17.76
4/9/2018,Office Supplies,6.912
20/12/2017,Technology,66.3
9/8/2017,Office Supplies,30.816
9/8/2017,Technology,44.784
9/8/2017,Office Supplies,569.536
22/06/2016,Furniture,796.425
10/4/2016,Office Supplies,12.832
21/11/2017,Office Supplies,40.46
21/11/2017,Technology,404.94
5/9/2017,Technology,116
24/11/2017,Technology,657.552
10/12/2018,Technology,599.97
10/12/2018,Technology,38.97
10/12/2018,Office Supplies,45.84
24/06/2017,Technology,38.24
17/09/2016,Technology,87.168
19/05/2017,Office Supplies,21.4
28/05/2017,Office Supplies,54.9
18/04/2015,Technology,287.968
